3.6400;7.312955;-1.545529
3.6800;7.234663;-1.527273
3.7200;7.156473;-1.508617
3.7600;7.078294;-1.489881
3.8000;7.000034;-1.471493
3.8400;6.921693;-1.453453
3.8800;6.843276;-1.435748
3.9200;6.764781;-1.418419
3.9600;6.686134;-1.402009
4.0000;6.607271;-1.386463
4.0400;6.528338;-1.371207
4.0800;6.449361;-1.356179
4.1200;6.370343;-1.34137
4.1600;6.291285;-1.326773
4.2000;6.212189;-1.312379
4.2400;6.133113;-1.29791
4.2800;6.054199;-1.282709
4.3200;5.975448;-1.26667
4.3600;5.896863;-1.249826
4.4000;5.818446;-1.23221
4.4400;5.740197;-1.213852
4.4800;5.662117;-1.194781
4.5200;5.58423;-1.174979
4.5600;5.506726;-1.153963
4.6000;5.429495;-1.131757
4.6400;5.352418;-1.108938
4.6800;5.275454;-1.085716
4.7200;5.198414;-1.062764
4.7600;5.121223;-1.04033
4.8000;5.043888;-1.018394
4.8400;4.966485;-0.9966721
4.8800;4.889174;-0.9746353
4.9200;4.811802;-0.9528229
4.9600;4.734298;-0.9314865
5.0000;4.656669;-0.910608
5.0400;4.578923;-0.8901705
5.0800;4.501065;-0.8701576
5.1200;4.423103;-0.8505534
5.1600;4.345042;-0.8313426
5.2000;4.266889;-0.8125105
5.2400;4.188649;-0.7940428
5.2800;4.110326;-0.7759258
5.3200;4.031925;-0.7581462
5.3600;3.953451;-0.7406912
5.4000;3.874907;-0.7235485
5.4400;3.796299;-0.7067064
5.4800;3.717629;-0.6901532
5.5200;3.638901;-0.673878
5.5600;3.560118;-0.6578702
5.6000;3.481282;-0.6421195
5.6400;3.402398;-0.6266161
5.6800;3.323467;-0.6113506
5.7200;3.244492;-0.5963138
5.7600;3.165475;-0.581497
5.8000;3.086418;-0.5668916
5.8400;3.007324;-0.5524896
5.8800;2.928195;-0.5382831
5.9200;2.849032;-0.5242645
5.9600;2.769837;-0.5104268
6.0000;2.690612;-0.4967628
6.0400;2.611334;-0.4835382
6.0800;2.531916;-0.4712603
6.1200;2.452407;-0.459357
6.1600;2.372883;-0.4475524
6.2000;2.293344;-0.4358429
6.2400;2.213793;-0.4242247
6.2800;2.134228;-0.4126944
6.3200;2.054651;-0.4012485
6.3600;1.975063;-0.3898836
6.4000;1.895463;-0.3785968
6.4400;1.815853;-0.3673849
6.4800;1.736233;-0.356245
6.5200;1.656612;-0.3451197
6.5600;1.578132;-0.3336497
6.6000;1.512171;-0.3238598
6.6400;1.450222;-0.3147268
6.6800;1.386365;-0.3054071
6.7200;1.320637;-0.2959043
6.7600;1.253075;-0.2862222
6.8000;1.183715;-0.2763641
6.8400;1.112593;-0.2663337
6.8800;1.039745;-0.2561344
6.9200;0.9652035;-0.2457695
6.9600;0.8890033;-0.2352422
7.0000;0.8111771;-0.224556
7.0400;0.7318286;-0.2140004
7.0800;0.6520536;-0.2042526
7.1200;0.5722263;-0.1947301
7.1600;0.4925146;-0.1845718
7.2000;0.4130859;-0.1729968
7.2400;0.3436542;-0.1622614
7.2800;0.2824065;-0.1525572
7.3200;0.2192914;-0.1424091
7.3600;0.1542906;-0.1320945
7.4000;0.08744129;-0.1216165
7.4400;0.01878033;-0.1109785
7.4800;-0.0516307;-0.1000476
7.5200;-0.1235689;-0.08816907
7.5600;-0.1969085;-0.07511961
7.6000;-0.2717746;-0.06133607
7.6400;-0.348284;-0.04740411
7.6800;-0.4264134;-0.03338065
7.7200;-0.5055709;-0.01936689
7.7600;-0.5847664;-0.005532634
7.8000;-0.663992;0.008127984
7.8400;-0.7432465;0.02162167
7.8800;-0.8225281;0.03495487
7.9200;-0.9018261;0.04818837
7.9600;-0.981019;0.06189998
8.0000;-1.060046;0.07649396
8.0400;-1.138812;0.092193
8.0800;-1.217234;0.1094429
8.1200;-1.292509;0.1268752
8.1600;-1.354968;0.1414139
8.2000;-1.416388;0.155869
8.2400;-1.479719;0.1704592
8.2800;-1.544931;0.1851279
8.3200;-1.611988;0.1998734
8.3600;-1.680852;0.2146943
8.4000;-1.751488;0.229589
8.4400;-1.823804;0.2448266
8.4800;-1.897562;0.2610546
8.5200;-1.972651;0.2784281
8.5600;-2.048721;0.2974021
8.6000;-2.125753;0.3179429
8.6400;-2.203323;0.3390604
8.6800;-2.280974;0.3598568
8.7200;-2.358741;0.3802152
8.7600;-2.436618;0.400152
8.8000;-2.514599;0.4196829
8.8400;-2.592614;0.4390909
8.8800;-2.670421;0.4591575
8.9200;-2.747757;0.4806308
8.9600;-2.82439;0.5041159
9.0000;-2.900493;0.5295929
9.0400;-2.976279;0.5563095
9.0800;-3.051918;0.583536
9.1200;-3.12745;0.6110656
9.1600;-3.203068;0.6383288
9.2000;-3.278914;0.6649304
9.2400;-3.355031;0.6906207
9.2800;-3.431564;0.7147031
9.3200;-3.50864;0.7365961
9.3600;-3.586349;0.7561988
9.4000;-3.66464;0.7739092
9.4400;-3.743275;0.7904981
9.4800;-3.822022;0.8066823
9.5200;-3.900828;0.8225476
9.5600;-3.979761;0.8375472
9.6000;-4.058882;0.8517312
9.6400;-4.138058;0.8656772
9.6800;-4.217265;0.8794453
9.7200;-4.296492;0.8930967
9.7600;-4.375607;0.9072222
9.8000;-4.454406;0.922612
9.8400;-4.532926;0.9395252
9.8800;-4.611298;0.9573435
9.9200;-4.689501;0.9758956
9.9600;-4.767542;0.9951394
10.0000;-4.845538;1.014627
10.0400;-4.923648;1.033507
10.0800;-5.001993;1.050989
10.1200;-5.080683;1.066483
10.1600;-5.159786;1.080327
10.2000;-5.23909;1.092533
10.2400;-5.318695;1.102919
10.2800;-5.398518;1.112087
10.3200;-5.478459;1.120195
10.3600;-5.558496;1.127266
10.4000;-5.638572;1.132934
10.4400;-5.718781;1.136977
10.4800;-5.7991;1.140156
10.5200;-5.879436;1.143252
10.5600;-5.959764;1.145936
10.6000;-6.040047;1.147384
10.6400;-6.120374;1.147346
10.6800;-6.200745;1.146458
10.7200;-6.281096;1.144828
10.7600;-6.361349;1.141943
10.8000;-6.441605;1.13785
10.8400;-6.521796;1.132876
10.8800;-6.601781;1.126358
10.9200;-6.681491;1.117726
10.9600;-6.761096;1.107274
11.0000;-6.840381;1.095081
11.0400;-6.919389;1.080953
11.0800;-6.998271;1.065603
11.1200;-7.077094;1.049805
11.1600;-7.155738;1.033298
11.2000;-7.234264;1.016103
11.2400;-7.312823;0.9990718
11.2800;-7.39153;0.9827801
11.3200;-7.470293;0.9666625
11.3600;-7.549033;0.9504378
11.4000;-7.627634;0.9336907
11.4400;-7.706072;0.9161358
11.4800;-7.784452;0.8982758
11.5200;-7.86263;0.879658
11.5600;-7.940733;0.8606049
11.6000;-8.01884;0.8415594
11.6400;-8.096873;0.8222713
11.6800;-8.174654;0.8021048
11.7200;-8.252203;0.7810097
11.7600;-8.32969;0.7595909
11.8000;-8.407294;0.7387125
11.8400;-8.48516;0.7189156
11.8800;-8.563289;0.7000737
11.9200;-8.641509;0.6815011
11.9600;-8.719729;0.6629308
12.0000;-8.797953;0.6443629
12.0400;-8.876177;0.6257971
12.0800;-8.954426;0.6073691
12.1200;-9.032822;0.5897369
12.1600;-9.11144;0.5731081
12.2000;-9.190205;0.5570205
12.2400;-9.268966;0.5408903
12.2800;-9.347671;0.5245341
12.3200;-9.426173;0.5073603
12.3600;-9.504603;0.4897073
12.4000;-9.583102;0.472452
12.4400;-9.661787;0.4561536
12.4800;-9.740669;0.4408257
12.5200;-9.819731;0.4264344
12.5600;-9.898954;0.4129467
12.6000;-9.978324;0.4003305
12.6400;-10.05781;0.3882833
12.6800;-10.13727;0.3761156
12.7200;-10.21669;0.3636454
12.7600;-10.29593;0.3503351
12.8000;-10.37506;0.33621
12.8400;-10.45409;0.3215937
12.8800;-10.53293;0.3060373
12.9200;-10.61174;0.2901497
12.9600;-10.69063;0.2747927
13.0000;-10.76968;0.2603626
13.0400;-10.8489;0.2468374
13.0800;-10.92825;0.234318
13.1200;-11.00778;0.2233423
13.1600;-11.08754;0.2135537
13.2000;-11.16741;0.2045135
13.2400;-11.24733;0.1964483
13.2800;-11.32731;0.190066
13.3200;-11.40735;0.1859178
13.3600;-11.4876;0.1836821
13.4000;-11.5679;0.1829458
13.4400;-11.64813;0.1838813
13.4800;-11.72829;0.1868783
13.5200;-11.8085;0.1913682
13.5600;-11.88873;0.196492
13.6000;-11.96895;0.2017952
13.6400;-12.04912;0.2075277
13.6800;-12.12921;0.2142037
13.7200;-12.20928;0.2213101
13.7600;-12.28926;0.2291345
13.8000;-12.3691;0.2380696
13.8400;-12.44883;0.248087
